DATETIME,PM2.5,TARGET,PM25_LAG_1,PM25_LAG_3,PM25_LAG_6,PM25_LAG_24,PM25_LAG_168,PM25_ROLLING_MEAN_3,PM25_ROLLING_STD_3,PM25_ROLLING_MEAN_6,PM25_ROLLING_STD_6,PM25_ROLLING_MEAN_24,PM25_ROLLING_STD_24,PM25_ROLLING_MEAN_168,PM25_ROLLING_STD_168,HOUR_SIN,HOUR_COS,DOW_SIN,DOW_COS,MONTH_SIN,MONTH_COS,WIND_DIR_SIN_LAG1,WIND_DIR_COS_LAG1,PM10_LAG_1,PM10_LAG_24,SO2_LAG_1,SO2_LAG_24,NO2_LAG_1,NO2_LAG_24,CO_LAG_1,CO_LAG_24,O3_LAG_1,O3_LAG_24,TEMP_LAG_1,TEMP_LAG_24,PRES_LAG_1,PRES_LAG_24,DEWP_LAG_1,DEWP_LAG_24,RAIN_LAG_1,RAIN_LAG_24,WSPM_LAG_1,WSPM_LAG_24
2014-02-04 01:00:00,3.0,5.0,3.0,8.0,3.0,3.0,5.0,6.666666666666667,3.2145502536617436,6.166666666666667,3.1885210783279327,5.541666666666667,2.6371784438748693,78.74404761904762,66.50505334217593,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,20.0,9.0,2.0,9.0,7.0,9.0,400.0,400.0,66.0,67.0,-2.5,1.0,1023.8,1018.3,-27.2,-20.1,0.0,0.0,2.5,5.3
2014-02-04 02:00:00,5.0,3.0,3.0,9.0,4.0,10.0,9.0,5.0,3.4641016151353115,6.166666666666667,3.1885210783279327,5.541666666666667,2.6371784438748693,78.73214285714286,66.51851061218483,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,-0.9238795325112866,0.38268343236509,14.0,46.0,4.0,7.0,5.0,8.0,400.0,400.0,67.0,69.0,-3.5,-0.2,1024.2,1019.6,-27.2,-14.9,0.0,0.0,1.6,4.9
2014-02-04 03:00:00,3.0,4.0,5.0,3.0,10.0,6.0,6.0,3.6666666666666665,1.1547005383717936,6.333333333333333,3.076794869168448,5.333333333333333,2.4612945809885134,78.70833333333333,66.54433074343642,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,10.0,52.0,4.0,8.0,5.0,5.0,400.0,300.0,68.0,74.0,-3.6,-1.2,1024.1,1020.3,-28.1,-14.7,0.0,0.0,2.7,4.2
2014-02-04 04:00:00,4.0,3.0,3.0,3.0,8.0,6.0,7.0,3.6666666666666665,1.1547005383717936,5.166666666666667,2.7141603981605322,5.208333333333333,2.5018109382855287,78.69047619047619,66.56435833814919,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,-0.38268343236508956,0.9238795325112868,13.0,36.0,3.0,6.0,6.0,5.0,400.0,300.0,66.0,74.0,-4.4,-2.4,1024.2,1021.0,-28.0,-16.9,0.0,0.0,2.1,2.4
2014-02-04 05:00:00,3.0,6.0,4.0,5.0,9.0,3.0,11.0,4.0,0.9999999999914256,4.5,2.3452078799708174,5.125,2.5075971522897107,78.67261904761905,66.58410529645569,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,-0.38268343236508956,0.9238795325112868,12.0,18.0,5.0,5.0,8.0,5.0,400.0,300.0,64.0,71.0,-5.1,-3.4,1024.0,1021.5,-27.8,-24.4,0.0,0.0,1.0,1.1
2014-02-04 06:00:00,6.0,5.0,3.0,3.0,3.0,3.0,15.0,3.3333333333333335,0.5773502691746454,3.5,0.8366600267005911,5.125,2.5075971522897107,78.625,66.63563337082181,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.3826834323650898,0.9238795325112867,17.0,6.0,9.0,4.0,6.0,3.0,400.0,300.0,65.0,68.0,-5.7,-3.5,1023.8,1022.0,-27.6,-27.2,0.0,0.0,1.4,3.1
2014-02-04 07:00:00,5.0,11.0,6.0,4.0,3.0,3.0,18.0,4.333333333333333,1.527525231646358,4.0,1.2649110641772114,5.25,2.4715775634368735,78.57142857142857,66.6906857216123,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.9238795325112867,0.38268343236508984,13.0,6.0,13.0,3.0,11.0,3.0,400.0,300.0,58.0,69.0,-6.2,-3.2,1024.7,1022.7,-27.3,-27.8,0.0,0.0,2.3,4.9
2014-02-04 08:00:00,11.0,11.0,5.0,3.0,5.0,4.0,18.0,4.666666666666667,1.5275252316463823,4.333333333333333,1.211060141753546,5.333333333333333,2.4257077257833766,78.49404761904762,66.76888344650052,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.9238795325112867,0.38268343236508984,24.0,6.0,18.0,9.0,15.0,12.0,500.0,400.0,52.0,59.0,-6.6,-2.4,1025.8,1023.2,-24.8,-27.2,0.0,0.0,1.2,3.4
2014-02-04 09:00:00,11.0,10.0,11.0,6.0,3.0,5.0,21.0,7.333333333333333,3.214550253661767,5.333333333333333,3.0110906108821607,5.625,2.6672327297582,78.45238095238095,66.8090324779851,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.3826834323650898,0.9238795325112867,24.0,6.0,24.0,7.0,20.0,11.0,600.0,400.0,48.0,62.0,-4.2,-1.2,1025.9,1023.2,-27.1,-27.1,0.0,0.0,2.5,5.5
2014-02-04 10:00:00,10.0,5.0,11.0,5.0,4.0,3.0,20.0,9.0,3.4641016151354407,6.666666666666667,3.5023801431227897,5.875,2.878896225669089,78.39285714285714,66.86495781352637,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.7071067811865475,0.7071067811865476,22.0,6.0,24.0,13.0,21.0,7.0,600.0,400.0,47.0,65.0,-2.2,-0.5,1025.9,1022.4,-27.0,-26.5,0.0,0.0,2.8,3.6
2014-02-04 11:00:00,5.0,7.0,10.0,11.0,3.0,3.0,17.0,10.666666666666666,0.5773502691760664,7.666666666666667,3.4448028487766025,6.166666666666667,2.9291142252972135,78.33333333333333,66.921677938049,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,1.0,10.0,7.0,18.0,9.0,17.0,6.0,500.0,400.0,55.0,67.0,-0.7,0.6,1025.3,1022.4,-26.7,-26.6,0.0,0.0,2.4,4.6
2014-02-04 12:00:00,7.0,5.0,5.0,11.0,6.0,7.0,48.0,8.666666666666666,3.2145502536618125,8.0,2.966479394884154,6.25,2.862804948616659,78.26190476190476,66.99389891742817,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.3826834323650898,0.9238795325112867,9.0,12.0,9.0,9.0,11.0,5.0,400.0,400.0,62.0,70.0,0.3,1.1,1024.3,1021.0,-26.8,-27.2,0.0,0.0,1.4,5.6
2014-02-04 13:00:00,5.0,8.0,7.0,10.0,5.0,4.0,65.0,7.333333333333333,2.5166114784203226,8.166666666666666,2.8577380332946345,6.25,2.862804948616659,78.01785714285714,67.17921987791063,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475,9.0,32.0,6.0,6.0,8.0,5.0,400.0,400.0,66.0,72.0,0.4,1.7,1023.2,1020.1,-25.8,-26.8,0.0,0.0,1.9,4.2
2014-02-04 14:00:00,8.0,3.0,5.0,5.0,11.0,8.0,61.0,5.666666666666667,1.154700538371984,8.166666666666666,2.8577380332946345,6.291666666666667,2.8357832545132338,77.66071428571429,67.40793947064694,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.7071067811865475,0.7071067811865476,6.0,61.0,5.0,5.0,8.0,4.0,400.0,300.0,68.0,75.0,0.3,1.5,1022.1,1020.3,-26.8,-26.9,0.0,0.0,2.3,4.1
2014-02-04 15:00:00,3.0,12.0,8.0,7.0,11.0,9.0,58.0,6.666666666666667,1.527525231646526,7.666666666666667,2.5033311141236174,6.291666666666667,2.8357832545132338,77.3452380952381,67.61009988109053,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,6.0,75.0,6.0,5.0,10.0,5.0,400.0,300.0,68.0,74.0,0.7,1.0,1021.8,1020.4,-25.6,-27.3,0.0,0.0,1.5,5.2
2014-02-04 16:00:00,12.0,14.0,3.0,5.0,10.0,10.0,67.0,5.333333333333333,2.516611478420234,6.333333333333333,2.503331114123994,6.041666666666667,2.8510740411846047,77.01785714285714,67.83711322506326,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,-0.7071067811865477,0.7071067811865474,6.0,66.0,8.0,3.0,10.0,5.0,400.0,300.0,67.0,73.0,0.6,0.5,1021.6,1020.6,-25.6,-26.7,0.0,0.0,1.5,2.6
2014-02-04 17:00:00,14.0,29.0,12.0,8.0,5.0,4.0,79.0,7.666666666666667,4.509249752821083,6.666666666666667,3.1411250638809025,6.125,2.997281376862182,76.69047619047619,68.01822161471304,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,-0.9238795325112868,-0.3826834323650895,13.0,45.0,21.0,3.0,24.0,6.0,500.0,300.0,53.0,71.0,-0.5,-0.4,1020.9,1021.5,-24.8,-27.4,0.0,0.0,2.4,4.5
2014-02-04 18:00:00,29.0,46.0,14.0,3.0,7.0,5.0,81.0,9.666666666666666,5.85946527708096,8.166666666666666,4.167333280041169,6.541666666666667,3.3619244833569875,76.30357142857143,68.18965792733096,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,-0.9238795325112868,-0.3826834323650895,12.0,47.0,21.0,3.0,35.0,8.0,600.0,300.0,42.0,68.0,-1.5,-0.8,1021.2,1022.0,-22.8,-27.7,0.0,0.0,1.7,3.8
2014-02-04 19:00:00,46.0,59.0,29.0,12.0,5.0,3.0,66.0,18.333333333333332,9.29157324317682,11.833333333333334,9.368386556229066,7.541666666666667,5.664375069453618,75.99404761904762,68.28616231973389,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,-0.7071067811865475,-0.7071067811865477,40.0,48.0,19.0,5.0,50.0,11.0,800.0,400.0,28.0,64.0,-1.7,-1.3,1022.1,1022.2,-23.0,-27.1,0.0,0.0,1.4,0.9
2014-02-04 20:00:00,59.0,87.0,46.0,14.0,8.0,4.0,59.0,29.666666666666668,16.010413278030082,18.666666666666668,15.99583279066532,9.333333333333334,9.599214943741178,75.875,68.32111460301893,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,-0.9238795325112868,-0.3826834323650895,69.0,39.0,31.0,6.0,54.0,11.0,1000.0,400.0,27.0,63.0,-1.7,-2.3,1022.3,1022.6,-23.0,-27.1,0.0,0.0,1.8,1.4
2014-02-04 21:00:00,87.0,158.0,59.0,29.0,3.0,10.0,65.0,44.666666666666664,15.044378795195412,27.166666666666668,21.72019029997002,11.625,13.880898667809653,75.875,68.32111460301893,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,-0.9238795325112868,-0.3826834323650895,81.0,38.0,35.0,7.0,48.0,12.0,1000.0,400.0,35.0,60.0,-2.0,-2.6,1022.7,1022.6,-21.5,-27.3,0.0,0.0,1.0,2.6
2014-02-04 22:00:00,158.0,98.0,87.0,46.0,12.0,8.0,66.0,64.0,20.95232683975688,41.166666666666664,28.90962930697819,14.833333333333334,20.70846637754855,76.00595238095238,68.32122937651752,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,-0.7071067811865475,-0.7071067811865477,114.0,29.0,45.0,6.0,43.0,16.0,1000.0,400.0,36.0,56.0,-2.6,-1.9,1023.2,1022.8,-21.4,-27.6,0.0,0.0,1.7,2.9
2014-02-04 23:00:00,98.0,66.0,158.0,59.0,14.0,9.0,68.0,101.33333333333333,51.03266927501773,65.5,51.81795055769951,21.083333333333332,35.738076961798775,76.55357142857143,68.60864969896922,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,-0.9238795325112866,0.38268343236509,186.0,27.0,64.0,3.0,49.0,16.0,1000.0,400.0,26.0,57.0,-3.6,-2.1,1023.3,1023.1,-17.2,-27.8,0.0,0.0,0.6,3.8
2014-02-05 00:00:00,66.0,63.0,98.0,87.0,29.0,3.0,69.0,114.33333333333333,38.21430796617075,79.5,46.159506063217044,24.791666666666668,38.90677728674655,76.73214285714286,68.6252928368076,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-0.9238795325112868,-0.3826834323650895,143.0,20.0,55.0,2.0,49.0,7.0,1100.0,400.0,24.0,66.0,-4.4,-2.5,1023.4,1023.8,-17.3,-27.2,0.0,0.0,0.2,2.5
2014-02-05 01:00:00,63.0,58.0,66.0,158.0,46.0,3.0,59.0,107.33333333333333,46.704746368365385,85.66666666666667,40.14307744389846,27.416666666666668,39.49344102579427,76.71428571428571,68.6277071590327,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.7071067811865475,0.7071067811865476,90.0,14.0,38.0,4.0,39.0,5.0,1100.0,400.0,32.0,67.0,-4.0,-3.5,1023.0,1024.2,-20.7,-27.2,0.0,0.0,1.1,1.6
2014-02-05 02:00:00,58.0,85.0,63.0,98.0,59.0,5.0,60.0,75.66666666666667,19.39931270260193,88.5,37.281362636043205,29.916666666666668,39.77864476965076,76.73809523809524,68.62221826394111,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.9238795325112867,0.38268343236508984,75.0,10.0,34.0,4.0,43.0,5.0,1100.0,400.0,25.0,68.0,-3.9,-3.6,1023.0,1024.1,-19.8,-28.1,0.0,0.0,0.8,2.7
2014-02-05 03:00:00,85.0,137.0,58.0,66.0,87.0,3.0,57.0,62.333333333333336,4.041451884326897,88.33333333333333,37.44150994106442,32.125,39.80639286651578,76.72619047619048,68.62531283315636,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.7071067811865475,0.7071067811865476,68.0,13.0,34.0,3.0,38.0,6.0,1200.0,400.0,22.0,66.0,-4.1,-4.4,1022.7,1024.2,-21.3,-28.0,0.0,0.0,1.0,2.1
2014-02-05 04:00:00,137.0,142.0,85.0,63.0,158.0,4.0,64.0,68.66666666666667,14.364307617610079,88.0,37.464650005040205,35.541666666666664,40.70677666760889,76.89285714285714,68.6111175951548,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.3826834323650898,0.9238795325112867,129.0,12.0,39.0,5.0,49.0,8.0,1800.0,400.0,9.0,64.0,-5.1,-5.1,1022.9,1024.0,-21.2,-27.8,0.0,0.0,0.8,1.0
2014-02-05 05:00:00,142.0,114.0,137.0,58.0,98.0,3.0,67.0,93.33333333333333,40.15387071420807,84.5,29.8177799307756,41.083333333333336,45.047720269167876,77.32738095238095,68.7599745207455,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.7071067811865475,0.7071067811865476,166.0,17.0,29.0,9.0,49.0,6.0,2400.0,400.0,1.0,65.0,-5.6,-5.7,1022.9,1023.8,-21.3,-27.6,0.0,0.0,1.4,1.4
2014-02-05 06:00:00,114.0,92.0,142.0,85.0,66.0,6.0,63.0,121.33333333333333,31.56474826976041,91.83333333333333,38.07054854696503,46.875,48.72398971669878,77.77380952380952,68.93576827942749,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.7071067811865475,0.7071067811865476,154.0,13.0,52.0,13.0,66.0,11.0,3100.0,400.0,1.0,58.0,-6.2,-6.2,1022.9,1024.7,-21.0,-27.3,0.0,0.0,1.9,2.3
2014-02-05 07:00:00,92.0,65.0,114.0,137.0,63.0,5.0,70.0,131.0,14.933184523068467,99.83333333333333,36.57002415458336,51.375,49.76100490037937,78.07738095238095,68.98259756454705,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.3826834323650898,0.9238795325112867,122.0,24.0,55.0,18.0,59.0,15.0,2600.0,500.0,1.0,52.0,-6.3,-6.6,1023.5,1025.8,-20.7,-24.8,0.0,0.0,1.2,1.2
2014-02-05 08:00:00,65.0,59.0,92.0,142.0,58.0,11.0,72.0,116.0,25.059928172283488,104.66666666666667,32.40781798681922,55.0,49.4033971723994,78.20833333333333,68.98805365355824,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.9238795325112867,0.38268343236508984,96.0,24.0,50.0,24.0,55.0,20.0,2200.0,600.0,1.0,48.0,-6.0,-4.2,1023.5,1025.9,-20.8,-27.1,0.0,0.0,2.1,2.5
2014-02-05 09:00:00,59.0,64.0,65.0,114.0,85.0,11.0,83.0,90.33333333333333,24.54248017893331,105.83333333333333,30.45926241173285,57.25,48.534389421539736,78.16666666666667,68.9939393907518,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.9238795325112867,0.38268343236508984,63.0,22.0,51.0,24.0,52.0,21.0,1800.0,600.0,1.0,47.0,-5.1,-2.2,1024.2,1025.9,-20.8,-27.0,0.0,0.0,1.1,2.8
2014-02-05 10:00:00,64.0,76.0,59.0,92.0,137.0,10.0,100.0,72.0,17.57839583124683,101.5,35.455606044744755,59.25,47.52413574449091,78.02380952380952,69.00871700391494,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.7071067811865475,0.7071067811865476,65.0,10.0,60.0,18.0,51.0,17.0,1800.0,500.0,1.0,55.0,-3.5,-0.7,1024.4,1025.3,-21.7,-26.7,0.0,0.0,1.3,2.4
2014-02-05 11:00:00,76.0,86.0,64.0,65.0,142.0,5.0,92.0,62.666666666666664,3.2145502536632446,89.33333333333333,33.29664647778847,61.5,46.35496315062264,77.80952380952381,68.99596034178018,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.3826834323650898,0.9238795325112867,70.0,9.0,81.0,9.0,49.0,11.0,1700.0,400.0,5.0,62.0,-2.2,0.3,1024.0,1024.3,-21.6,-26.8,0.0,0.0,1.6,1.4
2014-02-05 12:00:00,86.0,77.0,76.0,59.0,114.0,7.0,109.0,66.33333333333333,8.736894948053775,78.33333333333333,21.077634275858316,64.45833333333333,44.833003339122044,77.71428571428571,68.98729752531305,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.0,1.0,88.0,9.0,87.0,6.0,47.0,8.0,1800.0,400.0,11.0,66.0,-0.7,0.4,1022.8,1023.2,-16.6,-25.8,0.0,0.0,1.2,1.9
2014-02-05 13:00:00,77.0,84.0,86.0,64.0,92.0,5.0,125.0,75.33333333333333,11.015141094572071,73.66666666666667,13.246383154161112,67.75,43.30503535336802,77.57738095238095,68.9476497603132,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-0.38268343236508967,-0.9238795325112868,110.0,6.0,79.0,5.0,53.0,8.0,1900.0,400.0,12.0,68.0,0.2,0.3,1021.4,1022.1,-10.6,-26.8,0.0,0.0,2.1,2.3
2014-02-05 14:00:00,84.0,94.0,77.0,76.0,65.0,8.0,145.0,79.66666666666667,5.507570547285959,71.16666666666667,10.147249216750641,70.75,41.21233458248955,77.29166666666667,68.84934121999417,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-0.9238795325112868,-0.3826834323650895,126.0,6.0,55.0,6.0,43.0,10.0,1300.0,400.0,27.0,68.0,0.8,0.7,1020.5,1021.8,-9.5,-25.6,0.0,0.0,2.7,1.5
2014-02-05 15:00:00,94.0,94.0,84.0,86.0,59.0,3.0,155.0,82.33333333333333,4.725815626252537,74.33333333333333,10.782702196891208,73.91666666666667,39.04391804406697,76.92857142857143,68.6506884386217,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-0.38268343236508967,-0.9238795325112868,97.0,6.0,50.0,8.0,30.0,10.0,1100.0,400.0,42.0,67.0,0.6,0.6,1021.0,1021.6,-9.2,-25.6,0.0,0.0,2.4,1.5
2014-02-05 16:00:00,94.0,87.0,94.0,77.0,64.0,12.0,158.0,85.0,8.544003745317545,80.16666666666667,10.28429222974703,77.70833333333333,36.17046497118636,76.56547619047619,68.39613742998058,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-0.7071067811865475,-0.7071067811865477,106.0,13.0,57.0,21.0,30.0,24.0,1100.0,500.0,46.0,53.0,0.7,-0.5,1021.0,1020.9,-9.3,-24.8,0.0,0.0,2.1,2.4
2014-02-05 17:00:00,87.0,83.0,94.0,84.0,76.0,14.0,171.0,90.66666666666667,5.773502691896444,85.16666666666667,7.859177225818794,81.125,33.465507875889784,76.18452380952381,68.11751380663476,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-0.7071067811865475,-0.7071067811865477,101.0,12.0,60.0,21.0,32.0,35.0,1000.0,600.0,46.0,42.0,0.2,-1.5,1021.1,1021.2,-9.8,-22.8,0.0,0.0,1.0,1.7
2014-02-05 18:00:00,83.0,86.0,87.0,94.0,86.0,29.0,167.0,91.66666666666667,4.041451884327688,87.0,6.449806198651227,84.16666666666667,30.263576423994447,75.68452380952381,67.72453361717704,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-0.7071067811865475,-0.7071067811865477,88.0,40.0,63.0,19.0,34.0,50.0,900.0,800.0,45.0,28.0,0.0,-1.7,1021.2,1022.1,-10.5,-23.0,0.0,0.0,1.9,1.4
2014-02-05 19:00:00,86.0,79.0,83.0,94.0,77.0,46.0,177.0,88.0,5.567764362830133,86.5,6.655824516929546,86.41666666666667,27.89875588104394,75.18452380952381,67.3554019972789,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-0.9238795325112868,-0.3826834323650895,92.0,69.0,67.0,31.0,41.0,54.0,900.0,1000.0,38.0,27.0,-0.8,-1.7,1021.7,1022.3,-10.7,-23.0,0.0,0.0,1.1,1.8
2014-02-05 20:00:00,79.0,78.0,86.0,87.0,84.0,59.0,190.0,85.33333333333333,2.0816659994662126,88.0,4.85798312061276,88.08333333333333,26.541053789023213,74.64285714285714,66.89604820943755,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-0.7071067811865475,-0.7071067811865477,88.0,81.0,67.0,35.0,46.0,48.0,900.0,1000.0,33.0,35.0,-0.8,-2.0,1021.9,1022.7,-10.7,-21.5,0.0,0.0,2.0,1.0
2014-02-05 21:00:00,78.0,140.0,79.0,83.0,94.0,87.0,189.0,82.66666666666667,3.5118845842841653,87.16666666666667,5.980523945845067,88.91666666666667,25.89429459849337,73.98214285714286,66.29533569943267,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-0.7071067811865475,-0.7071067811865477,80.0,114.0,61.0,45.0,47.0,43.0,1000.0,1000.0,30.0,36.0,-2.6,-2.6,1022.2,1023.2,-10.6,-21.4,0.0,0.0,1.1,1.7
2014-02-05 22:00:00,140.0,108.0,78.0,86.0,94.0,158.0,217.0,81.0,4.358898943540543,84.5,5.890670590023096,88.54166666666667,25.988256824065033,73.32142857142857,65.69256298455664,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.3826834323650899,-0.9238795325112867,86.0,186.0,54.0,64.0,48.0,49.0,1000.0,1000.0,29.0,26.0,-3.7,-3.6,1022.6,1023.3,-10.1,-17.2,0.0,0.0,0.1,0.6
2014-02-05 23:00:00,108.0,120.0,140.0,79.0,87.0,98.0,209.0,99.0,35.51056180912948,92.16666666666667,23.71005412618916,87.79166666666667,24.086761954426642,72.86309523809524,64.94852181667078,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.0,1.0,158.0,143.0,65.0,55.0,58.0,49.0,1200.0,1100.0,13.0,24.0,-4.4,-4.4,1022.7,1023.4,-8.9,-17.3,0.0,0.0,0.2,0.2
2014-02-06 00:00:00,120.0,167.0,108.0,78.0,83.0,66.0,207.0,108.66666666666667,31.005375877956094,95.66666666666667,24.336529470465077,88.20833333333333,24.356017320368377,72.26190476190476,64.1432937482723,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.7071067811865475,0.7071067811865476,117.0,90.0,59.0,38.0,62.0,39.0,1200.0,1100.0,5.0,32.0,-2.8,-4.0,1022.7,1023.0,-9.5,-20.7,0.0,0.0,1.3,1.1
2014-02-06 01:00:00,167.0,161.0,120.0,140.0,86.0,63.0,187.0,122.66666666666667,16.165807537309924,101.83333333333333,25.158828801571964,90.45833333333333,24.70694175762013,71.74404761904762,63.39581929809572,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.7071067811865475,0.7071067811865476,117.0,75.0,61.0,34.0,69.0,43.0,1700.0,1100.0,1.0,25.0,-3.1,-3.9,1022.5,1023.0,-9.4,-19.8,0.0,0.0,1.4,0.8
2014-02-06 02:00:00,161.0,154.0,167.0,108.0,79.0,58.0,171.0,131.66666666666666,31.182259913825195,115.33333333333333,34.834848451899276,94.79166666666667,28.509310708984028,71.625,63.196555608028255,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.7071067811865475,0.7071067811865476,172.0,68.0,72.0,34.0,82.0,38.0,3500.0,1200.0,1.0,22.0,-3.6,-4.1,1022.5,1022.7,-9.6,-21.3,0.0,0.0,1.2,1.0
2014-02-06 03:00:00,154.0,148.0,161.0,120.0,78.0,85.0,90.0,149.33333333333334,25.579940057266672,129.0,33.79940827884572,99.08333333333333,30.418696577092504,71.56547619047619,63.10704145504727,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.7071067811865475,0.7071067811865476,161.0,129.0,59.0,39.0,77.0,49.0,3000.0,1800.0,1.0,9.0,-3.9,-5.1,1023.0,1022.9,-9.9,-21.2,0.0,0.0,1.6,0.8
